,priop,UDD_KODE,kvotient,kvote,land,Campus,MAT_Niveau,MATGrade,ENG_Niveau,ENGGrade,DAN_Niveau,DANGrade,gender,ADGGRU,zip,residenceBeforeEnrolment,ageAtEnrolment,enrolID,startaar,startsn,Uddannelse,startramme,Ramme_kode,startstudordna,Studieordningskode,startfak,slutramme,slutsn,slutfak,NU,Norm tid,Norm+1 aar,statussn,udmeldsn,fradatosn,slutdatosn,stype,startMonth,yearOfEnrolment,EndSemester,SPV,1_T_atnBy,1_T_atpIn,1_NT_atnBy,1_NT_atpIn,1_El_atnBy,1_El_atpIn,1_Pr_atnBy,1_Pr_atpIn,2_T_atnBy,2_T_atpIn,2_NT_atnBy,2_NT_atpIn,2_El_atnBy,2_El_atpIn,2_Pr_atnBy,2_Pr_atpIn,3_T_atnBy,3_T_atpIn,3_NT_atnBy,3_NT_atpIn,3_El_atnBy,3_El_atpIn,3_Pr_atnBy,3_Pr_atpIn,4_T_atnBy,4_T_atpIn,4_NT_atnBy,4_NT_atpIn,4_El_atnBy,4_El_atpIn,4_Pr_atnBy,4_Pr_atpIn,5_T_atnBy,5_T_atpIn,5_NT_atnBy,5_NT_atpIn,5_El_atnBy,5_El_atpIn,5_Pr_atnBy,5_Pr_atpIn,6_T_atnBy,6_T_atpIn,6_NT_atnBy,6_NT_atpIn,6_El_atnBy,6_El_atpIn,6_Pr_atnBy,6_Pr_atpIn,7_T_atnBy,7_T_atpIn,7_NT_atnBy,7_NT_atpIn,7_El_atnBy,7_El_atpIn,7_Pr_atnBy,7_Pr_atpIn,8_T_atnBy,8_T_atpIn,8_NT_atnBy,8_NT_atpIn,8_El_atnBy,8_El_atpIn,8_Pr_atnBy,8_Pr_atpIn,9_T_atnBy,9_T_atpIn,9_NT_atnBy,9_NT_atpIn,9_El_atnBy,9_El_atpIn,9_Pr_atnBy,9_Pr_atpIn,10_T_atnBy,10_T_atpIn,10_NT_atnBy,10_NT_atpIn,10_El_atnBy,10_El_atpIn,10_Pr_atnBy,10_Pr_atpIn,1_El_nom,1_NT_nom,1_Pr_nom,1_T_nom,2_El_nom,2_NT_nom,2_Pr_nom,2_T_nom,3_El_nom,3_NT_nom,3_Pr_nom,3_T_nom,4_El_nom,4_NT_nom,4_Pr_nom,4_T_nom,5_El_nom,5_NT_nom,5_Pr_nom,5_T_nom,6_El_nom,6_NT_nom,6_Pr_nom,6_T_nom,1_El_mGPA,1_NT_mGPA,1_Pr_mGPA,1_T_mGPA,2_El_mGPA,2_NT_mGPA,2_Pr_mGPA,2_T_mGPA,3_El_mGPA,3_NT_mGPA,3_Pr_mGPA,3_T_mGPA,4_El_mGPA,4_NT_mGPA,4_Pr_mGPA,4_T_mGPA,5_El_mGPA,5_NT_mGPA,5_Pr_mGPA,5_T_mGPA,6_El_mGPA,6_NT_mGPA,6_Pr_mGPA,6_T_mGPA,7_El_mGPA,7_NT_mGPA,7_Pr_mGPA,7_T_mGPA,8_El_mGPA,8_NT_mGPA,8_Pr_mGPA,8_T_mGPA,9_El_mGPA,9_NT_mGPA,9_Pr_mGPA,9_T_mGPA,10_El_mGPA,10_NT_mGPA,10_Pr_mGPA,10_T_mGPA
345,1.prio,26520,8.9,1,Rum<be>nien,Esbjerg,B,2,B,2,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,3.00E+08,Ikke oplyst,20,1682,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Aktiv,Norm+ Aktiv,afbrudt,Afbrudt af institutionen,01/09/2012,31/10/2016,bachelor,9,2012,10,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,15,5,25,10,0,0,20,10,35,20,30,5,0,0,35,15,35,5,30,10,0,0,50,15,35,10,35,15,0,0,70,20,35,5,35,10,0,0,70,0,35,0,35,0,0,0,70,0,35,0,35,0,0,0,70,0,35,0,35,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,7,7,NA,7,7,5.333333333,NA,4.5,7,5.333333333,NA,4.5,6,3,NA,3,5.5,2.625,NA,2.25,5.2,2.1,NA,0.8,5.2,1.454545455,NA,0.8,5.2,1.454545455,NA,0.8,5.2,1.454545455,NA,0.8,5.2,1.454545455
346,1.prio,26520,5.1,1,Danmark,Esbjerg,B,2.666666667,A,5,A,5.5,MÌ_nd,HTX,7100,Sydjyl.til ÌÉrhus,20,1647,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2012,29/09/2014,bachelor,9,2012,6,BSc2010,5,5,5,10,0,0,10,10,10,10,15,10,0,0,10,0,10,10,25,10,0,0,10,10,10,15,25,0,0,0,10,0,10,0,25,0,0,0,10,0,10,0,25,0,0,0,10,0,10,0,25,0,0,0,10,0,10,0,25,0,0,0,10,0,10,0,25,0,0,0,10,0,10,0,25,0,0,0,10,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,2,4,NA,2,2,2.666666667,NA,3.666666667,1,2,NA,3.666666667,1,-0.142857143,NA,3.666666667,1,-0.142857143,NA,3.666666667,1,-0.142857143,NA,3.666666667,1,-0.142857143,NA,3.666666667,1,-0.142857143,NA,3.666666667,1,-0.142857143,NA,3.666666667,1,-0.142857143
347,1.prio,26520,5.2,1,Danmark,Esbjerg,B,2,B,2,NA,NA,MÌ_nd,HF,6700,Sydjyl.til ÌÉrhus,24,1509,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2012,01/01/2013,bachelor,9,2012,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.prio,26520,10.6,1,Rum<be>nien,Esbjerg,B,2,B,2,NA,NA,Kvinder,Udenlandsk adg.grundlag,6700,Sydjyl.til ÌÉrhus,22,1717,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Aktiv,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,19/01/2016,bachelor,9,2012,9,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,20,5,25,10,0,0,20,10,30,15,30,5,0,0,35,15,35,10,35,10,0,0,50,15,35,10,45,10,0,0,70,20,45,10,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,10,10,4,NA,10,10,7.666666667,NA,10,11,7.666666667,NA,10,11.33333333,3,NA,6.666666667,10.25,3.111111111,NA,5.5,10.6,2.545454545,NA,5.5,10.6,2.785714286,NA,5.5,10.6,2.785714286,NA,5.5,10.6,2.785714286,NA,5.5,10.6,2.785714286
349,1.prio,26520,10.6,1,Rum<be>nien,Esbjerg,B,2,B,2,NA,NA,Kvinder,Udenlandsk adg.grundlag,6700,Sydjyl.til ÌÉrhus,22,552,2016,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,NJI80141,TEK-NAT,,,,7.KANDIDAT,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,19/01/2016,26/06/2017,kandidat,1,2016,3,MSc2011,5,5,5,0,20,5,30,0,5,0,5,0,20,0,85,55,5,0,5,0,20,0,85,0,5,0,5,0,20,0,85,0,5,0,5,0,20,0,85,0,5,0,5,0,20,0,85,0,5,0,5,0,20,0,85,0,5,0,5,0,20,0,85,0,5,0,5,0,20,0,85,0,5,0,5,0,20,0,85,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,9.5,10,11,-0.5,9.5,10,11.33333333,-0.5,9.5,10,11.33333333,-0.5,9.5,10,11.33333333,-0.5,9.5,10,11.33333333,-0.5,9.5,10,11.33333333,-0.5,9.5,10,11.33333333,-0.5,9.5,10,11.33333333,-0.5,9.5,10,11.33333333,-0.5,9.5,10,11.33333333,-0.5
350,1.prio,26520,4.6,1,Danmark,Esbjerg,B,2,B,2,NA,NA,MÌ_nd,STX,6715,Sydjyl.til ÌÉrhus,19,1715,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Aktiv,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,11/01/2016,bachelor,9,2012,9,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,15,5,25,10,0,0,10,10,30,20,30,5,0,0,35,25,35,10,35,10,0,0,50,15,40,10,45,10,0,0,70,20,45,5,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,4,2,NA,7,4,2.666666667,NA,7,2,2.666666667,NA,7,4.5,1.571428571,NA,5.333333333,5,1.3,NA,5.333333333,5.333333333,1.25,NA,5.333333333,5.333333333,1.307692308,NA,5.333333333,5.333333333,1.307692308,NA,5.333333333,5.333333333,1.307692308,NA,5.333333333,5.333333333,1.307692308
351,1.prio,26520,4.6,1,Danmark,Esbjerg,B,2,B,2,NA,NA,MÌ_nd,STX,6715,Sydjyl.til ÌÉrhus,19,556,2016,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,NJI80141,TEK-NAT,Kandidatuddannelse - NAT Medialogi,Medieteknologi,TEK-NAT,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,11/01/2016,NA,kandidat,1,2016,NA,MSc2011,0,5,5,5,5,5,15,15,0,0,5,5,5,10,30,15,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,7,2.5,-4,0,1.5,5,-4,0,1.5,5,-4,0,1.5,5,-4,0,1.5,5,-4,0,1.5,5,-4,0,1.5,5,-4,0,1.5,5,-4,0,1.5,5,-4,0,1.5,5,-4
352,1.prio,26520,4.9,1,Italien,Esbjerg,B,2,B,7,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,6700,Sydjyl.til ÌÉrhus,19,1818,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,10/07/2015,bachelor,9,2012,8,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,20,5,25,10,0,0,20,10,35,15,30,5,0,0,35,15,40,5,40,10,0,0,50,15,45,5,45,5,0,0,70,20,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,10,12,NA,7,10,12,NA,9.5,11,12,NA,9.5,8.666666667,10.83333333,NA,9.666666667,9.5,10.71428571,NA,9.666666667,10,10.25,NA,9.666666667,10,10.25,NA,9.666666667,10,10.25,NA,9.666666667,10,10.25,NA,9.666666667,10,10.25
353,1.prio,26520,4.9,1,Italien,Esbjerg,B,2,B,7,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,6700,Sydjyl.til ÌÉrhus,19,452,2015,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,NJI80141,TEK-NAT,,,,7.KANDIDAT,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2015,26/06/2017,kandidat,9,2015,5,MSc2011,5,5,5,5,5,5,15,15,5,0,10,5,15,10,30,15,5,0,10,0,15,0,30,0,5,0,10,0,15,0,60,30,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,7,7,7,NA,9.5,8.5,7,NA,9.5,8.5,7,NA,9.5,9.666666667,7,NA,9.5,9.666666667,7,NA,9.5,9.666666667,7,NA,9.5,9.666666667,7,NA,9.5,9.666666667,7,NA,9.5,9.666666667,7,NA,9.5,9.666666667,7
354,1.prio,26520,9.6,1,Rum<be>nien,Esbjerg,B,2,B,2,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,6700,Sydjyl.til ÌÉrhus,23,1676,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Aktiv,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2012,09/06/2016,bachelor,9,2012,9,BSc2010,5,5,10,10,0,0,10,10,10,10,15,5,0,0,10,0,15,10,20,10,0,0,20,10,25,20,25,10,0,0,35,15,25,10,25,15,0,0,50,15,30,10,30,10,0,0,50,0,30,5,30,10,0,0,50,0,30,0,30,0,0,0,50,0,30,0,30,0,0,0,50,0,30,0,30,0,0,0,50,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,2,2,NA,7,2,4,NA,8.5,2,4.75,NA,8.5,2.666666667,2.125,NA,3,3,1.7,NA,1.4,3,1.727272727,NA,0.333333333,3,1.166666667,NA,0.333333333,3,1.166666667,NA,0.333333333,3,1.166666667,NA,0.333333333,3,1.166666667
355,1.prio,26520,6.8,1,Danmark,Esbjerg,A,6,A,5.5,A,7.5,Kvinder,STX,6950,Sydjyl.til ÌÉrhus,21,1837,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,14/09/2015,bachelor,9,2012,8,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,20,5,25,10,0,0,10,10,30,15,30,5,0,0,35,25,35,10,40,10,0,0,50,15,40,10,45,5,0,0,70,20,45,5,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,12,12,7,NA,12,12,8,NA,12,6,8,NA,12,6.5,3.428571429,NA,8.666666667,7.6,3.111111111,NA,8.666666667,8,2.727272727,NA,8.666666667,8,2.833333333,NA,8.666666667,8,2.833333333,NA,8.666666667,8,2.833333333,NA,8.666666667,8,2.833333333
356,1.prio,26520,3.7,1,Danmark,Esbjerg,B,2,B,2,NA,NA,MÌ_nd,HF,6700,Sydjyl.til ÌÉrhus,19,1512,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2012,02/01/2013,bachelor,9,2012,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,1.prio,26520,5.2,1,Danmark,Esbjerg,A,1.5,A,9,A,6.25,MÌ_nd,HTX,6710,Sydjyl.til ÌÉrhus,21,1835,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,10/09/2015,bachelor,9,2012,8,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,20,5,25,10,0,0,10,10,35,15,30,5,0,0,35,25,40,5,35,10,0,0,50,15,40,5,45,10,0,0,70,20,45,5,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,4,12,4,NA,4,12,4.333333333,NA,8,6,4.333333333,NA,8,6.5,2.857142857,NA,6,6.6,2.75,NA,6,6.666666667,2.444444444,NA,6,6.666666667,2.6,NA,6,6.666666667,2.6,NA,6,6.666666667,2.6,NA,6,6.666666667,2.6
358,1.prio,26520,9.1,1,Rum<be>nien,Esbjerg,A,2,B,2,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,3.00E+08,Ikke oplyst,19,1840,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,23/09/2015,bachelor,9,2012,8,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,20,5,25,10,0,0,20,10,35,15,30,5,0,0,35,15,40,5,40,10,0,0,50,15,40,5,45,5,0,0,70,20,45,5,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,4,10,NA,7,4,9,NA,7,4,9,NA,7,5,7.5,NA,6,4.75,7.428571429,NA,6,4.6,6.5,NA,6,4.6,6.555555556,NA,6,4.6,6.555555556,NA,6,4.6,6.555555556,NA,6,4.6,6.555555556
359,1.prio,26520,7,1,Danmark,Esbjerg,B,7,B,4,A,9,Kvinder,HTX,6000,Sydjyl.til ÌÉrhus,23,1819,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,10/07/2015,bachelor,9,2012,8,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,20,5,25,10,0,0,10,10,30,15,30,5,0,0,35,25,35,10,40,10,0,0,50,15,45,10,45,5,0,0,70,20,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,10,12,2,NA,10,12,4.666666667,NA,11,6,4.666666667,NA,11,6.5,2.375,NA,10.66666667,7.6,2.1,NA,10.66666667,8,2.083333333,NA,10.66666667,8,2.083333333,NA,10.66666667,8,2.083333333,NA,10.66666667,8,2.083333333,NA,10.66666667,8,2.083333333
360,2. <af>vrige,26520,6.6,1,Danmark,Esbjerg,B,7,A,7.75,A,7.75,MÌ_nd,HTX,6440,Sydjyl.til ÌÉrhus,20,1745,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Aktiv,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,29/06/2016,bachelor,9,2012,9,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,20,5,25,10,0,0,10,10,25,15,30,5,0,0,35,25,30,5,40,10,0,0,50,15,30,15,45,5,0,0,70,20,30,0,45,0,0,0,70,0,45,15,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,4,12,7,NA,4,12,3.666666667,NA,8,6,3.666666667,NA,8,6.5,0.571428571,NA,8.666666667,6.6,0.75,NA,8.666666667,6.666666667,0.545454545,NA,8.666666667,6.666666667,0.545454545,NA,8.666666667,6.666666667,1,NA,8.666666667,6.666666667,1,NA,8.666666667,6.666666667,1
361,1.prio,26520,11,1,Rum<be>nien,Esbjerg,B,2,B,2,NA,NA,Kvinder,Udenlandsk adg.grundlag,3.00E+08,Ikke oplyst,19,1820,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,10/07/2015,bachelor,9,2012,8,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,20,5,25,10,0,0,20,10,30,15,30,5,0,0,35,15,40,10,35,10,0,0,50,15,45,5,45,10,0,0,70,20,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,45,0,45,0,0,0,70,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,7,4,NA,7,7,9.333333333,NA,8.5,9.5,9.333333333,NA,8.5,10.33333333,7,NA,5.666666667,9.5,5.666666667,NA,6,10,5.3,NA,6,10,5.3,NA,6,10,5.3,NA,6,10,5.3,NA,6,10,5.3
362,1.prio,26520,11,1,Rum<be>nien,Esbjerg,B,2,B,2,NA,NA,Kvinder,Udenlandsk adg.grundlag,3.00E+08,Ikke oplyst,19,488,2015,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,NJS80141,TEK-NAT,,,,7.KANDIDAT,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2015,26/06/2017,kandidat,9,2015,5,MSc2011,0,5,5,5,5,5,0,0,5,5,10,5,15,10,30,30,5,0,10,0,20,5,30,0,5,0,10,0,20,0,85,55,5,0,10,0,20,0,85,0,5,0,10,0,20,0,85,0,5,0,10,0,20,0,85,0,5,0,10,0,20,0,85,0,5,0,10,0,20,0,85,0,5,0,10,0,20,0,85,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,2,0,-5,NA,4.5,11,-0.5,10,4.5,11,-0.5,10,4.5,11.33333333,-0.5,10,4.5,11.33333333,-0.5,10,4.5,11.33333333,-0.5,10,4.5,11.33333333,-0.5,10,4.5,11.33333333,-0.5,10,4.5,11.33333333,-0.5,10,4.5,11.33333333,-0.5
363,1.prio,26520,4.1,1,Danmark,Esbjerg,B,2,A,7,A,3.333333333,MÌ_nd,STX,6700,Sydjyl.til ÌÉrhus,22,1693,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2012,NA,bachelor,9,2012,NA,BSc2010,5,5,5,5,0,0,10,10,10,10,15,10,0,0,10,0,15,10,25,10,0,0,20,10,35,20,30,5,0,0,35,15,40,5,35,10,0,0,50,15,40,5,35,10,0,0,50,0,40,0,35,0,0,0,50,0,40,0,35,0,0,0,50,0,40,0,35,0,0,0,50,0,40,0,35,0,0,0,50,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,12,10,NA,10,12,6.333333333,NA,10,12,5.75,NA,10,12,7.857142857,NA,8,10,7.75,NA,8,10,6.333333333,NA,8,10,6.333333333,NA,8,10,6.333333333,NA,8,10,6.333333333,NA,8,10,6.333333333
364,1.prio,26520,5.4,1,Italien,Esbjerg,B,2,B,2,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,6700,Sydjyl.til ÌÉrhus,20,1616,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2012,26/09/2013,bachelor,9,2012,4,BSc2010,5,5,10,10,0,0,10,10,15,10,15,5,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,4,7,NA,7,4,8,NA,7,4,8,NA,7,4,8,NA,7,4,8,NA,7,4,8,NA,7,4,8,NA,7,4,8,NA,7,4,8,NA,7,4,8
365,1.prio,26520,10.2,1,Rum<be>nien,Esbjerg,A,2,NA,NA,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,3.00E+08,Ikke oplyst,19,1513,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2012,04/01/2013,bachelor,9,2012,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
